"bin.type","Future.ID","Policy.Start.Time","Policy.Duration","ce.tax_N","RD.subsidy_N","RD.subsidy.GF_N","Tec.subsidy_N","Tec.subsidy.GF_N","ce.tax_S","RD.subsidy_S","Tec.subsidy_S","Total.Policy.Cost.100","bin.type.1","epsilon","rho","Climate.Model","Beta.Delta.Temp","Relative.Gamma","Relative.Eta","Relative.Nu","policy.Stabilization","density.Stabilization","coverage.Stabilization","policy.Stabilization.Cost.Zero","density.Stabilization.Cost.Zero","coverage.Stabilization.Cost.Zero","policy.Stabilization.Cost.5Percent","density.Stabilization.Cost.5Percent","coverage.Stabilization.Cost.5Percent","policy.Stabilization.Cost.10Percent","density.Stabilization.Cost.10Percent","coverage.Stabilization.Cost.10Percent","policy.Stabilization.Cost.15Percent","density.Stabilization.Cost.15Percent","coverage.Stabilization.Cost.15Percent","policy.Stabilization.Cost.20Percent","density.Stabilization.Cost.20Percent","coverage.Stabilization.Cost.20Percent","policy.Stabilization.Cost.25Percent","density.Stabilization.Cost.25Percent","coverage.Stabilization.Cost.25Percent","policy.Stabilization.Cost.30Percent","density.Stabilization.Cost.30Percent","coverage.Stabilization.Cost.30Percent","policy.Temp.Threshold.2C","density.Temp.Threshold.2C","coverage.Temp.Threshold.2C","policy.Temp.Threshold.2C.Cost.Zero","density.Temp.Threshold.2C.Cost.Zero","coverage.Temp.Threshold.2C.Cost.Zero","policy.Temp.Threshold.2C.Cost.5Percent","density.Temp.Threshold.2C.Cost.5Percent","coverage.Temp.Threshold.2C.Cost.5Percent","policy.Temp.Threshold.2C.Cost.10Percent","density.Temp.Threshold.2C.Cost.10Percent","coverage.Temp.Threshold.2C.Cost.10Percent","policy.Temp.Threshold.2C.Cost.15Percent","density.Temp.Threshold.2C.Cost.15Percent","coverage.Temp.Threshold.2C.Cost.15Percent","policy.Temp.Threshold.2C.Cost.20Percent","density.Temp.Threshold.2C.Cost.20Percent","coverage.Temp.Threshold.2C.Cost.20Percent","policy.Temp.Threshold.2C.Cost.25Percent","density.Temp.Threshold.2C.Cost.25Percent","coverage.Temp.Threshold.2C.Cost.25Percent","policy.Temp.Threshold.2C.Cost.30Percent","density.Temp.Threshold.2C.Cost.30Percent","coverage.Temp.Threshold.2C.Cost.30Percent","least.cost.policy","objective","Link","T"
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",516,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276776832036,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.888888889,0.0045,"NorESM1-M",4.125460043,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",514,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151318655476057,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",5.333333333,0.0045,"NorESM1-M",4.125460043,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",566,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276744721136,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.888888889,0.0045,"NorESM1-ME",4.33692843,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",366,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276972703801,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.888888889,0.0045,"MPI-ESM-LR",4.673517049,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",455,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298498864848,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.111111111,0.001,"MRI-ESM1",4.263734328,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",465,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298498864848,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.111111111,0.0045,"MRI-ESM1",4.263734328,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",355,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298551057796,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.111111111,0.001,"MPI-ESM-LR",4.673517049,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",504,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151318655476057,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",5.333333333,0.001,"NorESM1-M",4.125460043,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",365,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298551057796,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.111111111,0.0045,"MPI-ESM-LR",4.673517049,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",15,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298293644401,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.111111111,0.0045,"bcc-csm1-1",4.997053041,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",564,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.15131932659253,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",5.333333333,0.0045,"NorESM1-ME",4.33692843,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",565,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298496363866,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.111111111,0.0045,"NorESM1-ME",4.33692843,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",556,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276744721136,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.888888889,0.001,"NorESM1-ME",4.33692843,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",364,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151318706671002,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",5.333333333,0.0045,"MPI-ESM-LR",4.673517049,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",456,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276843059429,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.888888889,0.001,"MRI-ESM1",4.263734328,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",354,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151318706671002,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",5.333333333,0.001,"MPI-ESM-LR",4.673517049,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",554,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.15131932659253,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",5.333333333,0.001,"NorESM1-ME",4.33692843,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",555,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298496363866,"medium.epsilon high.eta high.gamma high.nu medium.beta low.rho",6.111111111,0.001,"NorESM1-ME",4.33692843,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,"P7",0.80952380952381,0.0641509433962264,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",375,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298551057796,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.111111111,0.008,"MPI-ESM-LR",4.673517049,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",526,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276776832036,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.888888889,0.008,"NorESM1-M",4.125460043,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",24,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151319620218402,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",5.333333333,0.008,"bcc-csm1-1",4.997053041,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",25,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298293644401,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.111111111,0.008,"bcc-csm1-1",4.997053041,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",524,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151318655476057,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",5.333333333,0.008,"NorESM1-M",4.125460043,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",525,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298402772918,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.111111111,0.008,"NorESM1-M",4.125460043,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",376,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276972703801,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.888888889,0.008,"MPI-ESM-LR",4.673517049,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",374,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151318706671002,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",5.333333333,0.008,"MPI-ESM-LR",4.673517049,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",474,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151319292808174,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",5.333333333,0.008,"MRI-ESM1",4.263734328,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",574,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.15131932659253,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",5.333333333,0.008,"NorESM1-ME",4.33692843,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",575,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298496363866,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.111111111,0.008,"NorESM1-ME",4.33692843,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",26,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276985185955,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.888888889,0.008,"bcc-csm1-1",4.997053041,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",326,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276723205115,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.888888889,0.008,"MIROC5",4.121571108,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",425,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298203162906,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.111111111,0.008,"MPI-ESM-MR",4.66520988,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",475,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298498864848,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.111111111,0.008,"MRI-ESM1",4.263734328,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",325,9.9,220,0.5,0,0,0,0,0.5,0,0,-0.164298342255321,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.111111111,0.008,"MIROC5",4.121571108,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",424,9.9,260,0.5,0,0,0,0,0.5,0,0,-0.151318938119018,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",5.333333333,0.008,"MPI-ESM-MR",4.66520988,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",426,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.17127697329857,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.888888889,0.008,"MPI-ESM-MR",4.66520988,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",476,9.9,195,0.5,0,0,0,0,0.5,0,0,-0.171276843059429,"medium.epsilon high.eta high.gamma high.nu medium.beta medium.rho",6.888888889,0.008,"MRI-ESM1",4.263734328,1,1,1,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"other",0,0,"other",0,0,"other",0,0,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,"P7",0.80952380952381,0.0320754716981132,8,"Temperature.Rise","link",1.5
